Frame,x,y
1,0.006,0.543
2,0.001,0.548
3,0.001,0.555
4,0.009,0.56
5,0.023,0.566
6,0.04,0.576
7,0.061,0.591
8,0.085,0.608
9,0.111,0.619
10,0.144,0.63
11,0.174,0.643
12,0.22,0.661
13,0.315,0.687
14,0.346,0.694
15,0.346,0.695
16,0.401,0.708
17,0.455,0.711
18,0.5,0.707
19,0.547,0.7
20,0.597,0.682
21,0.646,0.66
22,0.687,0.638
23,0.723,0.614
24,0.76,0.586
25,0.798,0.558
26,0.832,0.526
27,0.859,0.492
28,0.882,0.461
29,0.903,0.388
30,0.912,0.299
31,0.903,0.262
32,0.887,0.209
33,0.88,0.177
34,0.881,0.181
35,0.87,0.139
36,0.847,0.088
37,0.815,0.058
38,0.779,0.041
39,0.742,0.018
40,0.703,0.002
41,0.662,-0.0
42,0.621,0.0
43,0.574,0.004
44,0.535,0.011
45,0.497,0.024
46,0.427,0.053
47,0.375,0.075
48,0.344,0.093
49,0.311,0.122
50,0.291,0.155
51,0.275,0.191
52,0.263,0.214
53,0.264,0.212
54,0.261,0.231
55,0.258,0.264
56,0.264,0.291
57,0.274,0.32
58,0.28,0.351
59,0.284,0.388
60,0.289,0.428
61,0.293,0.469
62,0.32,0.557
63,0.363,0.664
64,0.39,0.714
65,0.419,0.765
66,0.453,0.824
67,0.491,0.874
68,0.537,0.916
69,0.576,0.948
70,0.615,0.976
71,0.652,0.998
72,0.652,1.0
73,0.67,1.0
74,0.716,1.0
75,0.748,0.994
76,0.78,0.983
77,0.807,0.973
78,0.836,0.961
79,0.897,0.926
80,0.941,0.897
81,0.961,0.876
82,0.979,0.848
83,0.991,0.807
84,0.997,0.769
85,1.0,0.735
86,1.0,0.695
87,0.991,0.655
88,0.975,0.615
89,0.962,0.567
90,0.952,0.515
91,0.951,0.503
92,0.947,0.498
93,0.928,0.454
94,0.907,0.42
95,0.875,0.353
96,0.839,0.268
97,0.817,0.233
98,0.791,0.208
99,0.765,0.178
100,0.748,0.157
