Frame,x,y
1,0.0,0.203
2,0.003,0.208
3,0.008,0.215
4,0.015,0.224
5,0.022,0.232
6,0.028,0.239
7,0.032,0.243
8,0.038,0.25
9,0.053,0.267
10,0.079,0.3
11,0.11,0.338
12,0.139,0.372
13,0.165,0.401
14,0.192,0.429
15,0.224,0.46
16,0.26,0.491
17,0.297,0.52
18,0.335,0.545
19,0.375,0.568
20,0.419,0.589
21,0.466,0.608
22,0.516,0.622
23,0.566,0.63
24,0.616,0.633
25,0.667,0.631
26,0.716,0.623
27,0.764,0.608
28,0.808,0.584
29,0.848,0.555
30,0.885,0.521
31,0.917,0.486
32,0.945,0.445
33,0.966,0.398
34,0.981,0.354
35,0.988,0.328
36,0.988,0.327
37,0.987,0.332
38,0.991,0.321
39,0.997,0.285
40,0.99,0.228
41,0.959,0.158
42,0.913,0.09
43,0.868,0.041
44,0.83,0.017
45,0.794,0.009
46,0.754,0.002
47,0.709,0.0
48,0.658,0.001
49,0.604,0.015
50,0.548,0.036
51,0.493,0.058
52,0.441,0.079
53,0.394,0.104
54,0.352,0.137
55,0.315,0.177
56,0.282,0.224
57,0.251,0.277
58,0.225,0.334
59,0.202,0.395
60,0.186,0.46
61,0.18,0.529
62,0.184,0.599
63,0.197,0.668
64,0.213,0.733
65,0.234,0.79
66,0.262,0.843
67,0.298,0.893
68,0.339,0.935
69,0.379,0.963
70,0.417,0.977
71,0.451,0.984
72,0.486,0.994
73,0.526,1.0
74,0.581,0.999
75,0.655,0.978
76,0.731,0.954
77,0.788,0.947
78,0.822,0.956
79,0.848,0.963
80,0.877,0.951
81,0.909,0.922
82,0.935,0.884
83,0.953,0.844
84,0.966,0.803
85,0.979,0.76
86,0.991,0.715
87,1.0,0.669
88,1.0,0.62
89,1.0,0.569
90,0.998,0.519
91,0.993,0.468
92,0.985,0.419
93,0.977,0.371
94,0.967,0.327
95,0.957,0.284
96,0.945,0.245
97,0.932,0.206
98,0.916,0.165
99,0.9,0.128
100,0.889,0.103
