Frame,x,y
1,0.413,0.806
2,0.414,0.817
3,0.414,0.831
4,0.416,0.846
5,0.417,0.858
6,0.42,0.866
7,0.423,0.87
8,0.426,0.869
9,0.431,0.862
10,0.436,0.848
11,0.441,0.825
12,0.448,0.792
13,0.455,0.75
14,0.464,0.699
15,0.475,0.64
16,0.487,0.574
17,0.504,0.502
18,0.523,0.423
19,0.545,0.344
20,0.567,0.269
21,0.587,0.204
22,0.606,0.149
23,0.624,0.102
24,0.644,0.062
25,0.664,0.03
26,0.684,0.008
27,0.703,0.0
28,0.721,0.0
29,0.735,0.007
30,0.747,0.026
31,0.756,0.056
32,0.77,0.111
33,0.793,0.204
34,0.829,0.341
35,0.872,0.496
36,0.914,0.641
37,0.949,0.749
38,0.976,0.819
39,0.995,0.858
40,1.0,0.87
41,1.0,0.868
42,1.0,0.863
43,0.992,0.869
44,0.967,0.885
45,0.934,0.902
46,0.895,0.908
47,0.849,0.896
48,0.796,0.869
49,0.731,0.832
50,0.656,0.788
51,0.576,0.739
52,0.498,0.688
53,0.429,0.638
54,0.366,0.588
55,0.308,0.541
56,0.25,0.494
57,0.194,0.452
58,0.141,0.414
59,0.091,0.385
60,0.049,0.364
61,0.015,0.348
62,0.0,0.336
63,0.0,0.327
64,0.0,0.317
65,0.019,0.308
66,0.054,0.296
67,0.1,0.284
68,0.156,0.27
69,0.219,0.255
70,0.288,0.24
71,0.359,0.224
72,0.432,0.208
73,0.503,0.193
74,0.57,0.179
75,0.632,0.168
76,0.688,0.161
77,0.737,0.159
78,0.782,0.163
79,0.822,0.175
80,0.856,0.194
81,0.882,0.22
82,0.897,0.253
83,0.902,0.295
84,0.893,0.348
85,0.868,0.413
86,0.829,0.483
87,0.776,0.555
88,0.709,0.62
89,0.634,0.679
90,0.555,0.733
91,0.48,0.782
92,0.412,0.828
93,0.35,0.868
94,0.297,0.902
95,0.253,0.93
96,0.216,0.952
97,0.187,0.97
98,0.165,0.984
99,0.149,0.994
100,0.14,1.0
