Frame,x,y
1,0.957,1.0
2,0.964,1.0
3,0.971,1.0
4,0.976,1.0
5,0.976,1.0
6,0.97,1.0
7,0.953,1.0
8,0.926,0.999
9,0.889,0.999
10,0.847,0.998
11,0.8,0.996
12,0.753,0.994
13,0.707,0.992
14,0.664,0.99
15,0.625,0.987
16,0.587,0.984
17,0.553,0.982
18,0.52,0.981
19,0.489,0.98
20,0.459,0.979
21,0.431,0.98
22,0.405,0.98
23,0.381,0.98
24,0.357,0.98
25,0.336,0.979
26,0.316,0.977
27,0.296,0.973
28,0.278,0.968
29,0.26,0.959
30,0.241,0.948
31,0.223,0.934
32,0.204,0.918
33,0.187,0.899
34,0.171,0.878
35,0.158,0.856
36,0.149,0.833
37,0.143,0.809
38,0.141,0.786
39,0.143,0.762
40,0.151,0.738
41,0.163,0.714
42,0.181,0.689
43,0.203,0.664
44,0.229,0.64
45,0.258,0.617
46,0.288,0.594
47,0.318,0.574
48,0.347,0.556
49,0.375,0.539
50,0.404,0.522
51,0.438,0.503
52,0.479,0.478
53,0.529,0.446
54,0.591,0.404
55,0.663,0.355
56,0.74,0.302
57,0.815,0.249
58,0.884,0.2
59,0.941,0.16
60,0.981,0.131
61,1.0,0.114
62,1.0,0.105
63,1.0,0.102
64,1.0,0.101
65,1.0,0.099
66,0.991,0.095
67,0.98,0.088
68,0.97,0.078
69,0.958,0.068
70,0.944,0.056
71,0.929,0.045
72,0.911,0.034
73,0.89,0.024
74,0.864,0.015
75,0.833,0.008
76,0.794,0.002
77,0.746,0.0
78,0.691,0.0
79,0.634,0.0
80,0.578,0.001
81,0.529,0.004
82,0.492,0.006
83,0.472,0.008
84,0.467,0.009
85,0.473,0.009
86,0.482,0.009
87,0.487,0.008
88,0.484,0.007
89,0.465,0.007
90,0.43,0.006
91,0.384,0.006
92,0.33,0.007
93,0.273,0.009
94,0.217,0.012
95,0.164,0.017
96,0.118,0.023
97,0.078,0.03
98,0.044,0.036
99,0.018,0.042
100,0.0,0.046
