Frame,x,y
1,0.305,0.968
2,0.318,0.976
3,0.325,0.984
4,0.317,0.984
5,0.324,0.984
6,0.371,0.991
7,0.416,1.0
8,0.414,1.0
9,0.415,1.0
10,0.477,0.994
11,0.579,0.981
12,0.675,0.957
13,0.764,0.913
14,0.853,0.841
15,0.916,0.783
16,0.927,0.779
17,0.92,0.783
18,0.943,0.725
19,0.982,0.605
20,0.999,0.458
21,1.0,0.344
22,1.0,0.324
23,1.0,0.336
24,0.987,0.282
25,0.944,0.174
26,0.864,0.076
27,0.79,0.014
28,0.782,0.0
29,0.791,0.003
30,0.723,0.007
31,0.622,0.002
32,0.596,0.0
33,0.61,0.0
34,0.555,0.012
35,0.438,0.041
36,0.333,0.077
37,0.25,0.13
38,0.16,0.217
39,0.079,0.306
40,0.051,0.334
41,0.06,0.323
42,0.046,0.351
43,0.01,0.429
44,-0.0,0.517
45,0.016,0.581
46,0.018,0.598
47,0.012,0.591
48,0.043,0.614
49,0.101,0.666
50,0.123,0.691
51,0.113,0.685
52,0.141,0.691
53,0.224,0.721
54,0.325,0.747
55,0.406,0.756
56,0.434,0.759
57,0.425,0.759
58,0.448,0.757
59,0.52,0.753
60,0.586,0.741
61,0.622,0.717
62,0.644,0.677
63,0.662,0.633
64,0.671,0.614
65,0.672,0.621
66,0.667,0.605
67,0.663,0.557
68,0.662,0.527
69,0.664,0.532
70,0.659,0.526
71,0.643,0.489
72,0.613,0.447
73,0.579,0.42
74,0.561,0.41
75,0.566,0.411
76,0.558,0.41
77,0.521,0.401
78,0.472,0.402
79,0.43,0.417
80,0.409,0.426
81,0.41,0.422
82,0.41,0.43
83,0.396,0.462
84,0.383,0.486
85,0.38,0.484
86,0.385,0.486
87,0.391,0.511
88,0.398,0.54
89,0.409,0.555
90,0.426,0.564
91,0.449,0.573
92,0.465,0.579
93,0.464,0.58
94,0.464,0.579
95,0.481,0.58
96,0.504,0.579
97,0.521,0.573
98,0.53,0.568
99,0.532,0.567
100,0.53,0.568
