Frame,x,y
1,0.484,0.915
2,0.483,0.917
3,0.48,0.919
4,0.477,0.92
5,0.474,0.919
6,0.471,0.916
7,0.47,0.914
8,0.47,0.912
9,0.472,0.912
10,0.476,0.913
11,0.48,0.915
12,0.484,0.918
13,0.488,0.92
14,0.493,0.923
15,0.498,0.927
16,0.505,0.933
17,0.512,0.939
18,0.52,0.945
19,0.528,0.949
20,0.538,0.954
21,0.55,0.958
22,0.565,0.963
23,0.582,0.968
24,0.602,0.972
25,0.625,0.975
26,0.65,0.976
27,0.677,0.972
28,0.705,0.964
29,0.736,0.95
30,0.768,0.931
31,0.802,0.908
32,0.834,0.883
33,0.866,0.855
34,0.894,0.822
35,0.919,0.783
36,0.941,0.739
37,0.962,0.691
38,0.981,0.639
39,0.995,0.585
40,1.0,0.529
41,1.0,0.472
42,0.997,0.413
43,0.986,0.353
44,0.97,0.293
45,0.951,0.236
46,0.929,0.185
47,0.9,0.139
48,0.858,0.095
49,0.805,0.056
50,0.747,0.024
51,0.695,0.005
52,0.647,0.0
53,0.594,0.0
54,0.528,0.003
55,0.453,0.012
56,0.378,0.032
57,0.31,0.067
58,0.248,0.114
59,0.19,0.171
60,0.135,0.235
61,0.086,0.308
62,0.047,0.388
63,0.019,0.474
64,0.002,0.558
65,0.0,0.634
66,0.006,0.702
67,0.024,0.764
68,0.052,0.821
69,0.088,0.871
70,0.127,0.911
71,0.169,0.942
72,0.212,0.964
73,0.257,0.981
74,0.303,0.993
75,0.348,0.999
76,0.391,0.999
77,0.433,0.993
78,0.473,0.979
79,0.512,0.958
80,0.547,0.931
81,0.578,0.899
82,0.603,0.862
83,0.623,0.82
84,0.636,0.771
85,0.644,0.717
86,0.647,0.661
87,0.645,0.606
88,0.638,0.555
89,0.628,0.509
90,0.615,0.469
91,0.601,0.433
92,0.59,0.4
93,0.582,0.369
94,0.578,0.34
95,0.575,0.313
96,0.573,0.289
97,0.573,0.268
98,0.574,0.25
99,0.575,0.236
100,0.576,0.228
