Frame,x,y
1,0.952,0.0
2,0.958,0.016
3,0.966,0.036
4,0.975,0.057
5,0.983,0.075
6,0.988,0.085
7,0.991,0.086
8,0.991,0.081
9,0.99,0.076
10,0.988,0.076
11,0.988,0.087
12,0.99,0.113
13,0.992,0.153
14,0.995,0.207
15,0.998,0.274
16,1.0,0.352
17,1.0,0.44
18,1.0,0.528
19,1.0,0.609
20,1.0,0.673
21,1.0,0.714
22,1.0,0.727
23,1.0,0.722
24,1.0,0.71
25,1.0,0.703
26,0.999,0.712
27,0.99,0.742
28,0.978,0.786
29,0.962,0.835
30,0.943,0.881
31,0.921,0.914
32,0.896,0.932
33,0.872,0.938
34,0.851,0.937
35,0.836,0.935
36,0.83,0.935
37,0.831,0.939
38,0.837,0.944
39,0.841,0.946
40,0.838,0.942
41,0.824,0.926
42,0.798,0.901
43,0.766,0.87
44,0.734,0.841
45,0.708,0.818
46,0.695,0.808
47,0.693,0.811
48,0.698,0.818
49,0.704,0.824
50,0.703,0.819
51,0.691,0.798
52,0.666,0.758
53,0.632,0.705
54,0.592,0.643
55,0.549,0.577
56,0.508,0.512
57,0.468,0.45
58,0.43,0.391
59,0.392,0.336
60,0.353,0.284
61,0.312,0.235
62,0.27,0.191
63,0.231,0.153
64,0.198,0.122
65,0.174,0.099
66,0.163,0.087
67,0.163,0.084
68,0.168,0.086
69,0.172,0.09
70,0.171,0.094
71,0.159,0.093
72,0.138,0.091
73,0.11,0.091
74,0.081,0.098
75,0.054,0.116
76,0.033,0.149
77,0.018,0.193
78,0.009,0.238
79,0.004,0.276
80,0.0,0.3
81,0.0,0.302
82,0.0,0.289
83,0.0,0.274
84,0.0,0.272
85,-0.0,0.295
86,0.002,0.355
87,0.005,0.44
88,0.008,0.535
89,0.01,0.622
90,0.012,0.685
91,0.012,0.71
92,0.012,0.706
93,0.012,0.691
94,0.011,0.679
95,0.012,0.688
96,0.014,0.729
97,0.016,0.794
98,0.019,0.87
99,0.022,0.944
100,0.024,1.0
