Frame,x,y
1,0.389,1.0
2,0.391,1.0
3,0.392,0.999
4,0.394,0.999
5,0.394,0.998
6,0.393,0.998
7,0.39,0.997
8,0.384,0.996
9,0.377,0.996
10,0.368,0.995
11,0.357,0.994
12,0.347,0.993
13,0.337,0.992
14,0.327,0.992
15,0.319,0.991
16,0.31,0.99
17,0.302,0.99
18,0.293,0.99
19,0.284,0.989
20,0.273,0.989
21,0.261,0.988
22,0.249,0.988
23,0.238,0.988
24,0.23,0.987
25,0.224,0.986
26,0.222,0.986
27,0.225,0.985
28,0.231,0.984
29,0.241,0.983
30,0.253,0.983
31,0.266,0.982
32,0.279,0.981
33,0.292,0.98
34,0.304,0.98
35,0.314,0.979
36,0.323,0.979
37,0.329,0.978
38,0.333,0.978
39,0.333,0.978
40,0.33,0.978
41,0.324,0.978
42,0.314,0.977
43,0.301,0.977
44,0.284,0.976
45,0.264,0.975
46,0.241,0.974
47,0.218,0.972
48,0.197,0.97
49,0.18,0.967
50,0.169,0.964
51,0.167,0.96
52,0.172,0.955
53,0.183,0.95
54,0.196,0.944
55,0.209,0.937
56,0.218,0.93
57,0.223,0.921
58,0.219,0.913
59,0.209,0.903
60,0.193,0.892
61,0.17,0.88
62,0.141,0.867
63,0.106,0.852
64,0.068,0.836
65,0.031,0.818
66,0.0,0.799
67,0.0,0.779
68,0.0,0.758
69,0.0,0.736
70,0.043,0.714
71,0.108,0.692
72,0.183,0.668
73,0.259,0.645
74,0.328,0.62
75,0.38,0.595
76,0.407,0.57
77,0.412,0.544
78,0.401,0.517
79,0.38,0.489
80,0.357,0.46
81,0.338,0.43
82,0.33,0.398
83,0.334,0.366
84,0.348,0.333
85,0.369,0.302
86,0.396,0.271
87,0.425,0.243
88,0.455,0.218
89,0.484,0.196
90,0.514,0.176
91,0.547,0.158
92,0.584,0.141
93,0.627,0.123
94,0.677,0.104
95,0.735,0.084
96,0.796,0.064
97,0.857,0.044
98,0.914,0.026
99,0.963,0.011
100,1.0,0.0
