Frame,x,y
1,0.231,1.0
2,0.21,0.999
3,0.184,0.997
4,0.154,0.994
5,0.121,0.991
6,0.088,0.988
7,0.057,0.985
8,0.029,0.981
9,0.005,0.976
10,0.0,0.971
11,0.0,0.966
12,0.0,0.961
13,0.0,0.955
14,0.0,0.949
15,0.0,0.943
16,0.0,0.936
17,0.0,0.929
18,0.005,0.921
19,0.014,0.913
20,0.023,0.905
21,0.032,0.897
22,0.041,0.888
23,0.05,0.879
24,0.059,0.87
25,0.069,0.86
26,0.08,0.851
27,0.09,0.841
28,0.103,0.831
29,0.116,0.82
30,0.132,0.81
31,0.151,0.799
32,0.174,0.787
33,0.2,0.775
34,0.231,0.762
35,0.267,0.749
36,0.307,0.735
37,0.351,0.72
38,0.398,0.705
39,0.447,0.69
40,0.498,0.675
41,0.55,0.659
42,0.602,0.644
43,0.653,0.629
44,0.703,0.613
45,0.751,0.598
46,0.795,0.583
47,0.834,0.568
48,0.868,0.553
49,0.896,0.538
50,0.916,0.523
51,0.928,0.507
52,0.931,0.491
53,0.928,0.476
54,0.919,0.46
55,0.906,0.443
56,0.89,0.427
57,0.874,0.411
58,0.857,0.394
59,0.843,0.378
60,0.83,0.362
61,0.821,0.345
62,0.816,0.329
63,0.814,0.313
64,0.815,0.297
65,0.821,0.282
66,0.831,0.267
67,0.846,0.252
68,0.865,0.238
69,0.888,0.224
70,0.912,0.211
71,0.936,0.198
72,0.959,0.186
73,0.978,0.174
74,0.992,0.163
75,0.999,0.153
76,0.999,0.143
77,0.991,0.133
78,0.976,0.125
79,0.957,0.116
80,0.934,0.108
81,0.909,0.1
82,0.883,0.092
83,0.858,0.084
84,0.835,0.076
85,0.813,0.068
86,0.794,0.059
87,0.776,0.051
88,0.759,0.044
89,0.742,0.036
90,0.724,0.029
91,0.706,0.023
92,0.687,0.018
93,0.666,0.013
94,0.645,0.01
95,0.623,0.007
96,0.602,0.004
97,0.582,0.003
98,0.565,0.001
99,0.55,0.001
100,0.538,0.0
